ACCIDENT_NO,ANY_TRAILER,NUM_VEHICLES
T20130007948,0,2
T20130007949,0,2
T20130007950,0,1
T20130007952,0,1
T20130007953,0,1
T20130007956,0,2
T20130007957,0,2
T20130007958,0,1
T20130007959,0,2
T20130007961,0,2
T20130007966,0,2
T20130007967,0,1
T20130007969,0,3
T20130007970,0,2
T20130007971,0,2
T20130007973,0,2
T20130007977,1,3
T20130007979,0,2
T20130007981,0,1
T20130007983,0,2
T20130007988,0,1
T20130007990,0,1
T20130007991,0,1
T20130007993,0,3
T20130007994,0,3
T20130007996,0,2
T20130007997,0,2
T20130007999,0,2
T20130008001,0,2
T20130008003,0,1
T20130008004,0,2
T20130008008,0,2
T20130008011,0,2
T20130008012,0,2
T20130008014,0,2
T20130008015,0,2
T20130008016,0,2
T20130008019,0,1
T20130008021,0,2
T20130008022,0,2
T20130008024,0,1
T20130008026,0,1
T20130008029,0,2
T20130008041,0,1
T20130008043,0,2
T20130008045,0,2
T20130008047,0,1
T20130008048,1,1
T20130008049,0,6
T20130008051,0,2
T20130008052,0,2
T20130008053,0,1
T20130008055,0,1
T20130008059,0,1
T20130008061,1,3
T20130008062,0,1
T20130008063,0,2
T20130008064,0,1
T20130008067,0,1
T20130008070,0,1
T20130008072,0,1
T20130008074,0,2
T20130008076,0,2
T20130008077,0,2
T20130008079,0,1
T20130008080,0,3
T20130008084,0,1
T20130008089,0,2
T20130008090,0,2
T20130008091,0,4
T20130008093,0,1
T20130008095,0,2
T20130008096,0,2
T20130008098,0,2
T20130008103,0,2
T20130008104,0,2
T20130008105,0,1
T20130008108,0,2
T20130008110,0,2
T20130008111,0,2
T20130008113,0,1
T20130008116,0,1
T20130008118,0,2
T20130008119,0,1
T20130008121,0,1
T20130008125,0,2
T20130008126,0,2
T20130008127,0,2
T20130008132,0,1
T20130008133,0,2
T20130008134,0,1
T20130008136,0,1
T20130008139,0,1
T20130008140,0,2
T20130008141,0,2
T20130008142,0,2
T20130008143,0,1
T20130008144,1,1
T20130008146,0,2
T20130008150,0,1
T20130008151,0,3
T20130008152,0,4
T20130008153,0,1
T20130008155,0,2
T20130008158,0,2
T20130008159,0,2
T20130008163,0,1
T20130008166,0,1
T20130008167,0,2
T20130008170,0,2
T20130008171,0,2
T20130008174,0,3
T20130008176,0,1
T20130008177,0,2
T20130008178,0,2
T20130008180,0,2
T20130008182,0,3
T20130008183,0,2
T20130008184,0,2
T20130008186,0,1
T20130008187,0,1
T20130008190,0,2
T20130008191,0,2
T20130008195,0,2
T20130008197,0,2
T20130008198,0,1
T20130008200,1,2
T20130008201,0,2
T20130008202,0,1
T20130008203,1,2
T20130008204,0,2
T20130008207,0,1
T20130008208,0,1
T20130008211,0,2
T20130008213,0,2
T20130008214,0,1
T20130008216,0,2
T20130008217,0,2
T20130008219,0,1
T20130008220,0,2
T20130008221,0,1
T20130008222,0,2
T20130008225,0,1
T20130008226,0,2
T20130008231,0,1
T20130008232,0,2
T20130008234,0,1
T20130008236,0,2
T20130008237,0,1
T20130008238,0,5
T20130008241,0,2
T20130008242,0,1
T20130008243,0,2
T20130008244,0,1
T20130008245,0,2
T20130008246,0,2
T20130008247,0,1
T20130008250,0,2
T20130008251,0,3
T20130008254,0,2
T20130008256,0,1
T20130008258,0,2
T20130008260,0,1
T20130008261,0,2
T20130008262,0,2
T20130008263,0,2
T20130008264,0,2
T20130008265,0,2
T20130008266,0,2
T20130008269,0,1
T20130008271,0,1
T20130008273,0,2
T20130008274,0,2
T20130008278,0,2
T20130008279,0,1
T20130008280,0,1
T20130008281,0,2
T20130008282,0,2
T20130008283,0,2
T20130008284,0,1
T20130008291,0,2
T20130008293,0,2
T20130008294,0,2
T20130008296,0,1
T20130008300,0,1
T20130008302,0,1
T20130008306,0,2
T20130008307,0,1
T20130008310,0,2
T20130008314,0,3
T20130008315,0,3
T20130008317,0,1
T20130008319,0,1
T20130008320,0,4
T20130008321,0,1
T20130008322,0,1
T20130008326,0,3
T20130008328,0,2
T20130008330,0,1
T20130008331,0,2
T20130008332,0,3
T20130008333,0,3
T20130008334,0,3
T20130008335,0,2
T20130008337,0,1
T20130008338,0,2
T20130008343,0,1
T20130008345,0,2
T20130008347,0,1
T20130008348,0,1
T20130008349,0,1
T20130008350,0,1
T20130008351,0,2
T20130008353,0,1
T20130008354,0,2
T20130008356,0,2
T20130008358,0,2
T20130008359,0,2
T20130008360,0,2
T20130008363,0,1
T20130008364,0,2
T20130008367,0,1
T20130008368,0,1
T20130008370,0,1
T20130008371,1,2
T20130008373,0,1
T20130008375,0,2
T20130008377,0,1
T20130008381,0,1
T20130008382,0,2
T20130008383,0,2
T20130008384,0,1
T20130008385,0,1
T20130008386,0,2
T20130008389,0,2
T20130008390,0,2
T20130008391,0,2
T20130008392,0,2
T20130008393,0,2
T20130008396,0,3
T20130008397,0,2
T20130008399,0,1
T20130008402,0,2
T20130008408,0,2
T20130008410,0,2
T20130008412,0,2
T20130008415,0,2
T20130008417,0,2
T20130008418,0,1
T20130008421,0,2
T20130008422,0,2
T20130008423,0,1
T20130008424,0,2
T20130008425,0,1
T20130008427,0,1
T20130008432,0,1
T20130008437,0,2
T20130008439,0,4
T20130008440,0,1
T20130008441,0,1
T20130008443,0,1
T20130008447,0,3
T20130008450,0,2
T20130008451,0,2
T20130008452,0,2
T20130008453,0,1
T20130008454,0,2
T20130008455,0,2
T20130008456,0,6
T20130008457,0,2
T20130008458,0,2
T20130008459,0,2
T20130008461,0,2
T20130008462,0,1
T20130008464,0,2
T20130008466,0,1
T20130008469,0,2
T20130008470,0,1
T20130008471,0,1
T20130008472,0,1
T20130008474,0,2
T20130008479,0,2
T20130008480,0,2
T20130008483,0,2
T20130008487,0,1
T20130008488,0,2
T20130008489,0,4
T20130008490,0,4
T20130008491,0,1
T20130008492,0,2
T20130008494,0,2
T20130008495,0,2
T20130008496,1,3
T20130008499,0,2
T20130008502,0,2
T20130008504,0,2
T20130008507,0,2
T20130008508,0,2
T20130008509,0,3
T20130008510,0,4
T20130008511,0,2
T20130008512,0,2
T20130008513,0,1
T20130008516,0,3
T20130008517,0,3
T20130008518,0,1
T20130008519,0,1
T20130008520,0,1
T20130008521,0,3
T20130008524,0,2
T20130008526,0,2
T20130008530,0,3
T20130008531,0,2
T20130008534,0,1
T20130008536,0,2
T20130008537,0,2
T20130008539,0,2
T20130008540,0,1
T20130008541,0,1
T20130008543,0,1
T20130008544,0,2
T20130008546,0,1
T20130008549,0,2
T20130008550,0,3
T20130008551,0,2
T20130008553,0,2
T20130008555,0,2
T20130008557,0,2
T20130008561,0,2
T20130008564,0,2
T20130008566,0,1
T20130008567,0,2
T20130008569,0,1
T20130008570,0,2
T20130008571,1,1
T20130008572,0,2
T20130008573,0,2
T20130008574,0,2
T20130008576,0,3
T20130008577,0,2
T20130008579,0,2
T20130008582,0,1
T20130008583,0,1
T20130008584,0,2
T20130008585,0,2
T20130008587,0,2
T20130008588,0,2
T20130008590,0,2
T20130008592,0,1
T20130008593,0,1
T20130008594,0,2
T20130008601,0,2
T20130008603,0,2
T20130008605,0,2
T20130008610,0,2
T20130008612,0,1
T20130008616,0,1
T20130008617,0,1
T20130008619,0,1
T20130008620,0,3
T20130008621,0,3
T20130008622,0,1
T20130008623,0,2
T20130008624,0,2
T20130008625,0,2
T20130008627,0,2
T20130008631,0,2
T20130008632,0,2
T20130008635,0,1
T20130008637,0,1
T20130008640,0,2
T20130008641,0,2
T20130008643,0,3
T20130008644,0,1
T20130008645,0,1
T20130008646,0,3
T20130008647,0,1
T20130008650,0,1
T20130008652,0,2
T20130008654,0,2
T20130008655,0,2
T20130008656,0,2
T20130008658,0,1
T20130008660,0,2
T20130008661,0,2
T20130008664,0,3
T20130008665,0,3
T20130008668,0,1
T20130008670,0,1
T20130008672,0,2
T20130008673,0,2
T20130008676,0,3
T20130008679,0,2
T20130008684,0,1
T20130008687,0,2
T20130008689,0,1
T20130008691,0,2
T20130008693,0,1
T20130008694,0,2
T20130008696,0,1
T20130008697,0,1
T20130008702,0,2
T20130008703,0,1
T20130008704,0,2
T20130008706,0,3
T20130008709,0,1
T20130008711,0,2
T20130008713,0,2
T20130008715,0,2
T20130008717,0,1
T20130008718,0,2
T20130008719,0,2
T20130008720,0,2
T20130008721,0,1
T20130008722,0,2
T20130008723,0,2
T20130008724,0,2
T20130008726,0,3
T20130008727,0,2
T20130008728,0,5
T20130008730,0,2
T20130008731,0,1
T20130008734,0,1
T20130008735,0,1
T20130008739,0,2
T20130008740,0,2
T20130008741,0,3
T20130008742,0,2
T20130008744,0,2
T20130008745,0,1
T20130008746,0,3
T20130008747,0,2
T20130008748,0,1
T20130008751,0,7
T20130008756,0,1
T20130008757,0,1
T20130008760,0,2
T20130008765,0,1
T20130008766,0,3
T20130008767,0,1
T20130008768,0,2
T20130008772,0,2
T20130008773,0,1
T20130008774,0,1
T20130008775,0,2
T20130008776,0,1
T20130008778,0,1
T20130008780,0,1
T20130008781,0,1
T20130008783,0,1
T20130008785,0,1
T20130008789,0,2
T20130008794,0,2
T20130008798,0,1
T20130008801,0,1
T20130008804,0,2
T20130008806,0,3
T20130008807,0,2
T20130008808,1,2
T20130008810,0,2
T20130008812,0,1
T20130008814,0,2
T20130008815,0,1
T20130008818,0,2
T20130008820,0,1
T20130008821,0,2
T20130008823,0,1
T20130008824,0,3
T20130008828,1,2
T20130008829,0,1
T20130008831,0,2
T20130008832,0,1
T20130008833,0,2
T20130008834,0,2
T20130008835,0,1
T20130008836,1,3
T20130008837,0,2
T20130008839,0,3
T20130008842,1,2
T20130008844,0,1
T20130008848,0,2
T20130008850,0,1
T20130008855,0,1
T20130008857,0,2
T20130008859,0,2
T20130008860,0,1
T20130008865,0,1
T20130008870,0,1
T20130008871,0,1
T20130008872,0,2
T20130008873,0,2
T20130008874,0,2
T20130008878,0,2
T20130008880,0,1
T20130008881,0,2
T20130008882,0,2
T20130008883,0,1
T20130008885,0,2
T20130008886,0,4
T20130008887,0,2
T20130008888,0,1
T20130008890,0,1
T20130008891,0,1
T20130008893,0,2
T20130008894,0,1
T20130008896,0,3
T20130008897,0,1
T20130008898,0,2
T20130008899,0,2
T20130008901,0,1
T20130008902,0,2
T20130008904,0,1
T20130008906,0,2
T20130008909,0,2
T20130008910,0,2
T20130008911,0,2
T20130008912,0,2
T20130008914,0,2
T20130008915,0,1
T20130008917,0,1
T20130008921,0,3
T20130008922,0,3
T20130008925,0,3
T20130008930,0,2
T20130008932,0,1
T20130008933,0,2
T20130008935,0,1
T20130008939,0,2
T20130008940,0,2
T20130008942,0,2
T20130008944,0,3
T20130008945,0,2
T20130008946,0,1
T20130008949,0,5
T20130008952,0,1
T20130008954,0,3
T20130008956,0,2
T20130008957,0,2
T20130008958,1,2
T20130008959,0,2
T20130008960,0,4
T20130008963,0,1
T20130008964,0,1
T20130008966,0,1
T20130008968,0,1
T20130008969,0,3
T20130008971,0,4
T20130008972,0,3
T20130008974,0,2
T20130008977,0,2
T20130008978,0,1
T20130008979,0,1
T20130008980,0,2
T20130008981,0,1
T20130008982,0,2
T20130008985,0,1
T20130008990,0,1
T20130008992,0,2
T20130008993,0,2
T20130008994,0,1
T20130008995,0,1
T20130008996,0,1
T20130008997,0,1
T20130008998,0,1
T20130008999,0,1
T20130009003,0,1
T20130009005,0,2
T20130009006,0,1
T20130009010,0,3
T20130009011,0,2
T20130009012,0,2
T20130009013,0,1
T20130009014,0,2
T20130009015,0,2
T20130009016,1,2
T20130009018,0,2
T20130009019,0,2
T20130009023,0,2
T20130009024,0,2
T20130009026,0,1
T20130009028,0,2
T20130009030,0,2
T20130009031,0,1
T20130009032,0,2
T20130009034,0,1
T20130009038,0,1
T20130009042,0,1
T20130009045,0,2
T20130009046,0,1
T20130009047,0,1
T20130009051,0,2
T20130009052,0,1
T20130009057,0,2
T20130009058,0,2
T20130009062,0,2
T20130009064,0,1
T20130009069,0,1
T20130009071,0,3
T20130009073,0,2
T20130009075,0,3
T20130009077,0,2
T20130009079,0,1
T20130009080,0,1
T20130009082,0,2
T20130009083,0,2
T20130009084,0,1
T20130009085,0,2
T20130009086,0,1
T20130009087,0,2
T20130009089,0,2
T20130009090,0,2
T20130009091,0,2
T20130009095,0,2
T20130009097,0,2
T20130009098,0,3
T20130009102,0,1
T20130009103,0,3
T20130009109,0,1
T20130009111,0,1
T20130009114,0,1
T20130009119,0,3
T20130009120,0,2
T20130009121,0,2
T20130009124,0,2
T20130009125,0,2
T20130009126,0,2
T20130009127,0,3
T20130009128,0,1
T20130009130,0,2
T20130009131,0,1
T20130009132,0,3
T20130009136,0,2
T20130009138,1,2
T20130009140,0,2
T20130009141,0,2
T20130009142,0,2
T20130009143,0,1
T20130009146,0,1
T20130009147,0,1
T20130009149,0,2
T20130009152,0,2
T20130009154,0,1
T20130009155,0,1
T20130009156,0,2
T20130009157,0,1
T20130009160,0,1
T20130009161,0,1
T20130009162,0,1
T20130009163,0,2
T20130009164,0,2
T20130009165,0,2
T20130009169,0,2
T20130009171,0,2
T20130009172,0,2
T20130009173,0,2
T20130009174,0,2
T20130009177,0,2
T20130009178,0,2
T20130009179,0,2
T20130009180,0,3
T20130009181,0,2
T20130009182,0,1
T20130009184,0,3
T20130009185,0,1
T20130009186,0,1
T20130009187,0,1
T20130009190,0,2
T20130009193,0,2
T20130009196,0,1
T20130009198,0,2
T20130009203,0,1
T20130009204,0,2
T20130009205,0,1
T20130009206,0,1
T20130009210,0,1
T20130009212,0,3
T20130009216,0,2
T20130009218,0,1
T20130009219,0,1
T20130009220,0,2
T20130009221,0,2
T20130009225,0,3
T20130009228,0,2
T20130009229,0,4
T20130009231,0,2
T20130009234,0,2
T20130009235,0,2
T20130009237,0,2
T20130009238,0,1
T20130009240,0,3
T20130009243,0,2
T20130009244,0,1
T20130009246,0,2
T20130009247,0,3
T20130009248,0,2
T20130009252,0,1
T20130009255,0,2
T20130009256,0,2
T20130009258,0,2
T20130009259,0,2
T20130009260,0,2
T20130009262,0,2
T20130009265,0,2
T20130009266,0,1
T20130009268,0,2
T20130009272,0,1
T20130009274,0,1
T20130009275,0,2
T20130009280,0,1
T20130009281,0,1
T20130009282,0,2
T20130009283,0,1
T20130009287,0,1
T20130009288,0,2
T20130009291,0,1
T20130009292,0,1
T20130009293,0,2
T20130009299,1,2
T20130009300,0,2
T20130009301,0,1
T20130009302,0,1
T20130009305,0,2
T20130009306,0,1
T20130009308,0,1
T20130009309,0,2
T20130009310,0,2
T20130009313,0,2
T20130009319,0,2
T20130009321,0,1
T20130009322,0,2
T20130009323,0,1
T20130009324,0,2
T20130009327,0,2
T20130009328,0,2
T20130009329,0,2
T20130009332,0,1
T20130009334,0,2
T20130009336,0,2
T20130009337,0,2
T20130009338,0,1
T20130009340,0,1
T20130009341,0,2
T20130009342,0,1
T20130009345,0,1
T20130009346,0,2
T20130009347,0,2
T20130009348,0,2
T20130009349,0,2
T20130009352,0,2
T20130009354,0,1
T20130009356,0,2
T20130009357,0,2
T20130009358,0,2
T20130009359,0,2
T20130009362,0,1
T20130009365,0,2
T20130009366,0,2
T20130009368,0,1
T20130009370,0,2
T20130009377,0,2
T20130009378,0,1
T20130009379,0,1
T20130009380,0,2
T20130009386,0,2
T20130009392,0,3
T20130009393,1,2
T20130009394,0,2
T20130009395,0,2
T20130009396,0,2
T20130009398,0,1
T20130009399,0,3
T20130009400,0,2
T20130009405,0,2
T20130009409,0,1
T20130009410,0,2
T20130009411,0,2
T20130009413,0,2
T20130009414,0,1
T20130009415,0,1
T20130009416,0,2
T20130009418,0,2
T20130009419,0,1
T20130009420,0,1
T20130009421,0,2
T20130009422,0,1
T20130009423,0,2
T20130009424,0,1
T20130009426,0,2
T20130009427,0,2
T20130009428,0,1
T20130009429,0,2
T20130009430,0,2
T20130009432,0,2
T20130009434,0,2
T20130009435,0,1
T20130009436,0,2
T20130009438,0,2
T20130009439,0,2
T20130009440,0,4
T20130009442,0,2
T20130009444,0,2
T20130009445,0,1
T20130009448,0,2
T20130009449,0,1
T20130009450,0,2
T20130009452,0,2
T20130009453,0,2
T20130009454,0,2
T20130009455,0,2
T20130009456,0,1
T20130009457,0,2
T20130009461,0,2
T20130009463,0,2
T20130009464,0,2
T20130009466,0,2
T20130009467,0,2
T20130009468,0,1
T20130009469,0,1
T20130009471,0,3
T20130009472,0,2
T20130009475,0,2
T20130009477,0,1
T20130009478,0,1
T20130009480,0,2
T20130009482,0,2
T20130009485,0,3
T20130009486,0,2
T20130009487,0,2
T20130009492,0,2
T20130009493,1,2
T20130009496,0,2
T20130009498,0,2
T20130009499,0,2
T20130009500,0,1
T20130009505,0,2
T20130009506,0,2
T20130009508,0,2
T20130009509,0,2
T20130009512,0,2
T20130009513,0,2
T20130009514,0,2
T20130009515,0,2
T20130009517,0,2
T20130009524,0,2
T20130009525,0,1
T20130009527,0,1
T20130009528,0,2
T20130009529,0,2
T20130009532,0,2
T20130009535,0,2
T20130009536,1,3
T20130009538,0,1
T20130009540,0,2
T20130009541,0,3
T20130009544,0,1
T20130009547,0,2
T20130009548,0,2
T20130009549,0,2
T20130009550,0,2
T20130009551,0,1
T20130009553,0,2
T20130009554,0,2
T20130009557,0,2
T20130009558,0,2
T20130009560,0,2
T20130009562,0,1
T20130009564,0,2
T20130009565,0,2
T20130009566,0,1
T20130009569,0,2
T20130009571,0,2
T20130009572,0,2
T20130009573,0,2
T20130009574,0,2
T20130009577,0,2
T20130009578,0,2
T20130009580,0,2
T20130009582,0,2
T20130009584,0,1
T20130009585,0,2
T20130009586,0,2
T20130009587,0,2
T20130009588,0,1
T20130009589,1,1
T20130009590,0,2
T20130009592,0,2
T20130009593,0,1
T20130009594,0,1
T20130009596,0,2
T20130009597,0,2
T20130009599,0,2
T20130009601,0,1
T20130009604,0,3
T20130009606,0,1
T20130009607,0,2
T20130009610,0,1
T20130009611,0,3
T20130009612,0,2
T20130009613,0,2
T20130009614,0,2
T20130009619,0,2
T20130009621,0,1
T20130009623,0,1
T20130009624,0,2
T20130009625,0,3
T20130009627,0,1
T20130009629,0,1
T20130009630,0,2
T20130009632,0,2
T20130009633,0,1
T20130009634,0,2
T20130009635,0,2
T20130009637,0,4
T20130009638,0,2
T20130009639,0,1
T20130009640,0,3
T20130009641,0,3
T20130009643,0,1
T20130009647,0,1
T20130009650,0,1
T20130009651,0,1
T20130009652,0,1
T20130009654,0,3
T20130009655,0,2
T20130009656,0,2
T20130009657,0,2
T20130009658,0,1
T20130009659,0,2
T20130009662,0,2
T20130009664,0,2
T20130009665,0,2
T20130009666,0,3
T20130009667,0,1
T20130009668,0,2
T20130009672,0,1
T20130009674,0,2
T20130009675,0,4
T20130009676,0,2
T20130009677,0,1
T20130009679,0,1
T20130009680,0,1
T20130009681,0,1
T20130009682,0,1
T20130009684,0,2
T20130009687,0,2
T20130009688,0,1
T20130009691,0,2
T20130009692,0,2
T20130009693,0,2
T20130009697,0,2
T20130009698,0,1
T20130009699,0,2
T20130009700,0,2
T20130009706,0,1
T20130009707,0,1
T20130009708,0,1
T20130009709,0,2
T20130009710,0,1
T20130009711,0,3
T20130009713,0,2
T20130009715,0,2
T20130009717,0,2
T20130009719,0,3
T20130009720,0,1
T20130009723,0,2
T20130009726,0,1
T20130009727,0,2
T20130009728,0,1
T20130009729,0,2
T20130009730,0,2
T20130009731,0,2
T20130009734,0,3
T20130009739,0,2
T20130009740,0,2
T20130009741,0,2
T20130009743,0,2
T20130009744,0,2
T20130009745,0,1
T20130009749,0,1
T20130009752,0,1
T20130009753,0,2
T20130009758,0,2
T20130009763,0,2
T20130009765,0,2
T20130009766,0,1
T20130009767,0,3
T20130009773,0,1
T20130009774,0,1
T20130009781,0,2
T20130009782,0,2
T20130009786,0,2
T20130009787,0,2
T20130009788,0,2
T20130009790,0,3
T20130009791,0,2
T20130009792,0,2
T20130009794,0,2
T20130009795,0,1
T20130009798,1,1
T20130009800,0,2
T20130009803,0,1
T20130009809,0,1
T20130009811,0,1
T20130009812,0,1
T20130009813,0,4
T20130009814,0,1
T20130009815,0,1
T20130009816,0,2
T20130009818,0,1
T20130009819,0,1
T20130009821,0,2
T20130009822,0,2
T20130009823,0,2
T20130009825,0,2
T20130009830,0,2
T20130009834,0,3
T20130009836,0,3
T20130009838,0,4
T20130009842,0,1
T20130009843,0,1
T20130009844,0,2
T20130009847,0,1
T20130009848,0,1
T20130009849,0,2
T20130009850,0,1
T20130009852,0,2
T20130009853,0,2
T20130009855,0,1
T20130009856,0,1
T20130009859,0,2
T20130009860,0,1
T20130009862,0,3
T20130009865,0,2
T20130009866,0,1
T20130009867,0,2
T20130009869,0,2
T20130009870,0,2
T20130009871,0,2
T20130009872,0,2
T20130009873,0,2
T20130009874,0,2
T20130009875,0,2
T20130009882,0,2
T20130009886,0,2
T20130009888,0,3
T20130009890,0,1
T20130009892,0,5
T20130009894,0,2
T20130009897,0,3
T20130009898,0,1
T20130009899,0,1
T20130009900,0,4
T20130009901,0,1
T20130009902,0,2
T20130009907,0,2
T20130009909,0,1
T20130009910,0,2
T20130009911,0,1
T20130009912,0,2
T20130009913,0,1
T20130009915,0,1
T20130009916,0,1
T20130009923,0,2
T20130009925,0,2
T20130009926,0,2
T20130009930,0,2
T20130009931,0,2
T20130009933,0,2
T20130009935,0,2
T20130009937,0,1
T20130009938,0,2
T20130009941,0,1
T20130009942,0,1
T20130009944,0,2
T20130009946,0,2
T20130009950,0,1
T20130009951,0,2
T20130009953,0,2
T20130009955,0,2
T20130009956,0,2
T20130009959,0,1
T20130009960,0,1
T20130009961,0,1
T20130009962,0,2
T20130009963,0,2
T20130009964,0,2
T20130009965,0,2
T20130009968,0,2
T20130009969,0,4
T20130009970,0,2
T20130009971,0,2
T20130009972,0,1
T20130009973,0,2
T20130009974,0,2
T20130009976,0,1
T20130009977,0,1
T20130009978,0,2
T20130009979,0,3
T20130009981,0,1
T20130009985,0,2
T20130009986,0,1
T20130009987,0,2
T20130009990,0,3
T20130009991,0,2
T20130009992,0,1
T20130009994,0,1
T20130009995,0,2
T20130009996,0,2
T20130010000,0,3
T20130010003,0,1
T20130010004,0,2
T20130010005,0,2
T20130010007,0,2
T20130010008,0,1
T20130010009,0,1
T20130010011,0,2
T20130010013,0,1
T20130010014,0,4
T20130010015,0,1
T20130010017,0,2
T20130010018,0,3
T20130010019,0,1
T20130010020,0,2
T20130010023,0,2
T20130010025,0,1
T20130010027,0,1
T20130010028,0,1
T20130010030,0,1
T20130010032,0,2
T20130010033,0,2
T20130010038,0,1
T20130010044,0,1
T20130010046,0,1
T20130010048,0,2
T20130010050,0,1
T20130010053,0,2
T20130010057,0,3
T20130010062,0,1
T20130010063,0,2
T20130010065,1,2
T20130010067,0,2
T20130010069,0,2
T20130010074,0,2
T20130010076,0,2
T20130010078,0,2
T20130010080,0,2
T20130010081,0,1
T20130010084,0,2
T20130010086,0,2
T20130010088,0,2
T20130010090,0,2
T20130010093,0,2
T20130010096,0,2
T20130010097,0,2
T20130010099,0,1
T20130010100,0,2
T20130010101,0,2
T20130010103,0,2
T20130010104,0,2
T20130010105,0,1
T20130010106,0,2
T20130010107,0,2
T20130010110,0,2
T20130010113,0,1
T20130010114,0,2
T20130010115,0,4
T20130010118,0,2
T20130010119,0,2
T20130010121,0,4
T20130010122,1,2
T20130010123,0,1
T20130010129,0,2
T20130010130,0,1
T20130010132,0,2
T20130010133,0,2
T20130010134,0,1
T20130010135,0,2
T20130010137,0,2
T20130010138,0,2
T20130010139,0,3
T20130010142,0,1
T20130010143,0,1
T20130010144,0,3
T20130010146,0,1
T20130010147,1,2
T20130010148,0,2
T20130010149,0,3
T20130010150,0,1
T20130010152,0,2
T20130010154,0,1
T20130010155,0,2
T20130010156,0,2
T20130010157,0,2
T20130010158,0,2
T20130010159,0,2
T20130010160,0,2
T20130010162,0,2
T20130010163,0,1
T20130010164,0,2
T20130010166,0,2
T20130010167,0,1
T20130010168,0,3
T20130010169,0,1
T20130010172,0,2
T20130010174,0,2
T20130010175,1,2
T20130010176,0,2
T20130010177,0,2
T20130010179,0,1
T20130010182,1,2
T20130010183,0,1
T20130010185,0,2
T20130010187,0,1
T20130010188,0,2
T20130010195,0,2
T20130010199,0,1
T20130010200,0,1
T20130010202,0,1
T20130010203,0,2
T20130010204,0,2
T20130010205,0,1
T20130010208,0,1
T20130010211,0,2
T20130010212,0,2
T20130010214,0,1
T20130010215,0,1
T20130010216,0,2
T20130010220,0,1
T20130010222,0,1
T20130010224,0,4
T20130010227,0,2
T20130010228,0,2
T20130010229,0,1
T20130010230,0,2
T20130010234,0,2
T20130010237,0,1
T20130010239,0,1
T20130010240,0,1
T20130010242,0,2
T20130010243,0,1
T20130010245,0,2
T20130010246,0,2
T20130010247,0,3
T20130010251,0,2
T20130010253,0,2
T20130010255,0,2
T20130010256,0,1
T20130010260,0,1
T20130010261,0,2
T20130010265,0,2
T20130010266,0,1
